UPDTICK_0;BPSNUM_0;BPSNAM_0;BPSSHO_0;BPSTYP_0;BSGCOD_0;BPRPAY_0;BPAPAY_0;BPSINV_0;BPAINV_0;BPSGRU_0;BPSRSK_0;BPCNUMBPS_0;BPTNUM_0;CNTNAM_0;LOC_0;ABCCLS_0;UVYCOD_0;CUR_0;CHGTYP_0;PTE_0;DEP_0;VACBPR_0;MDL_0;EECICT_0;EECLOC_0;TSSCOD_0;TSSCOD_1;TSSCOD_2;TSSCOD_3;TSSCOD_4;INVDTAAMT_0;INVDTAAMT_1;INVDTAAMT_2;INVDTAAMT_3;INVDTAAMT_4;INVDTAAMT_5;INVDTAAMT_6;INVDTAAMT_7;INVDTAAMT_8;INVDTAAMT_9;INVDTAAMT_10;INVDTAAMT_11;INVDTAAMT_12;INVDTAAMT_13;INVDTAAMT_14;INVDTAAMT_15;INVDTAAMT_16;INVDTAAMT_17;INVDTAAMT_18;INVDTAAMT_19;INVDTAAMT_20;INVDTAAMT_21;INVDTAAMT_22;INVDTAAMT_23;INVDTAAMT_24;INVDTAAMT_25;INVDTAAMT_26;INVDTAAMT_27;INVDTAAMT_28;INVDTAAMT_29;INVDTA_0;INVDTA_1;INVDTA_2;INVDTA_3;INVDTA_4;INVDTA_5;INVDTA_6;INVDTA_7;INVDTA_8;INVDTA_9;INVDTA_10;INVDTA_11;INVDTA_12;INVDTA_13;INVDTA_14;INVDTA_15;INVDTA_16;INVDTA_17;INVDTA_18;INVDTA_19;INVDTA_20;INVDTA_21;INVDTA_22;INVDTA_23;INVDTA_24;INVDTA_25;INVDTA_26;INVDTA_27;INVDTA_28;INVDTA_29;AMTCOD_0;AMTCOD_1;AMTCOD_2;AMTCOD_3;AMTCOD_4;AMTCOD_5;AMTCOD_6;AMTCOD_7;AMTCOD_8;AMTCOD_9;AMTCOD_10;AMTCOD_11;AMTCOD_12;AMTCOD_13;AMTCOD_14;AMTCOD_15;AMTCOD_16;AMTCOD_17;AMTCOD_18;AMTCOD_19;AMTCOD_20;AMTCOD_21;AMTCOD_22;AMTCOD_23;AMTCOD_24;AMTCOD_25;AMTCOD_26;AMTCOD_27;AMTCOD_28;AMTCOD_29;PLISTC_0;PAYBAN_0;ACCCOD_0;DIE_0;DIE_1;DIE_2;DIE_3;DIE_4;DIE_5;DIE_6;DIE_7;DIE_8;DIE_9;DIE_10;DIE_11;DIE_12;DIE_13;DIE_14;DIE_15;DIE_16;DIE_17;DIE_18;DIE_19;CCE_0;CCE_1;CCE_2;CCE_3;CCE_4;CCE_5;CCE_6;CCE_7;CCE_8;CCE_9;CCE_10;CCE_11;CCE_12;CCE_13;CCE_14;CCE_15;CCE_16;CCE_17;CCE_18;CCE_19;BPAADD_0;SEVLIN_0;ORDTEX_0;RTNTEX_0;LTIMRKCOE_0;PRIMRKCOE_0;QLYMRKCOE_0;QTYMRKCOE_0;RSKMRKCOE_0;LTIMRK_0;PRIMRK_0;QLYMRK_0;QTYMRK_0;RSKMRK_0;GENMRK_0;ORDMINAMT_0;OSTCTL_0;OSTAUZAMT_0;EECINCRAT_0;BPSREM_0;DUDCLC_0;CURCLC_0;FUPFLG_0;OCNFLG_0;DADFLG_0;PRVNUM_0;DOUFLG_0;ENAFLG_0;PAYLOKFLG_0;NORPRNFLG_0;NREPRNFLG_0;NRTPRNFLG_0;RITCOD_0;RITCOD_1;RITCOD_2;RITCOD_3;RITCOD_4;RITCOD_5;RITCOD_6;RITCOD_7;RITCOD_8;RITCOD_9;RITCOD_10;RITCOD_11;RITCOD_12;RITCOD_13;RITCOD_14;RITCOD_15;RITCOD_16;RITCOD_17;RITCOD_18;RITCOD_19;RITCOD_20;RITCOD_21;RITCOD_22;RITCOD_23;RITCOD_24;RITCOD_25;RITCOD_26;RITCOD_27;RITCOD_28;RITCOD_29;RITNBR_0;RITRAT_0;RITPARNBR_0;RITPARNAM_0;RITPARNAM_1;RITPARNAM_2;RITPARNAM_3;RITPARNAM_4;RITPARNAM_5;RITPARNAM_6;RITPARNAM_7;RITPARNAM_8;RITPARNAM_9;RITPARCOE_0;RITPARCOE_1;RITPARCOE_2;RITPARCOE_3;RITPARCOE_4;RITPARCOE_5;RITPARCOE_6;RITPARCOE_7;RITPARCOE_8;RITPARCOE_9;CAI_0;DATVLYCAI_0;AGTPCP_0;AGTSATTAX_0;SATTAX_0;FLGSATTAX_0;BPCNUM_0;TPMCOD_0;DIA_0;IPTEXS_0;EXPNUM_0;CREUSR_0;CREDAT_0;UPDUSR_0;UPDDAT_0;MATTOL_0;FRM1099_0;BOX1099_0;CREDATTIM_0;UPDDATTIM_0;AUUID_0;FLG281_0;PURPRITYP_0;CSHVAT_0;CSHDAT_0;AUTINVCOD_0;ORDFREFRT_0;BPRDSP_0;REXNUM_0;WLFLG_0;YAPPROB_0;YCLASS_0;XNUMG_0;XDOMACT_0;ROWID
7;FL447;STE SEMG;STE SEMG;1;FL;FL447;AD;FL447;AD;FL447;FL447;" ";" ";" ";" ";1;" ";TND;1;VIR30J;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2016-03-23 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-03-23 00:00:00.000;2025-02-20 10:47:07.000;0x2B221254BA582A47ADA4D5DB6832F6BE;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1219
6;FE507;SOCIETE TECHNIPROTEC METAL;STE TMETAL;1;EUR;FE507;AD;FE507;AD;FE507;FE507;" ";" ";" ";" ";1;" ";EUR;1;PAIEMAVANCE;" ";EXO;" ";" ";2;" ";" ";FAB;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";1.0000000;1.0000000;1.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;2;2;1;" ";1;1;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";STD;" ";" ";472;OUFA;2016-03-23 00:00:00.000;MAMA;2025-04-08 00:00:00.000;" ";0;" ";2016-03-23 00:00:00.000;2025-04-08 12:08:23.000;0x2262AF1EF2735F4D83F0A11E133E11B0;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;1220
12;FE511;Sociéte AMTE;AMTE;1;FE;FE511;AD;FE511;AD;FE511;FE511;" ";" ";000000000000901;" ";1;" ";EUR;1;VIR30J;" ";EXO;1;EXW;1;" ";" ";FAB;MMP;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;100.000;80.000;75.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2016-07-11 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-07-11 00:00:00.000;2025-02-20 10:47:07.000;0x698BB5E638919847A8E8F43926295643;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;1221
7;FL473;PREVENTION PLUS ETUDES;" ";1;FL;FL473;1;FL473;1;FL473;FL473;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";1;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;DADH;2016-07-27 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-07-27 00:00:00.000;2025-02-20 10:47:07.000;0xF99D979EE816E547B374D2CEAD65D2E4;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1222
7;FL474;SOCEITE ZAITER RENT CAR;ZAITER CAR;1;FL;FL474;AD;FL474;AD;FL474;FL474;" ";" ";" ";" ";1;" ";TND;1;CHEQUE;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2016-10-14 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-10-14 00:00:00.000;2025-02-20 10:47:07.000;0xEED30557219DD048A2D9978ACAC8F164;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1223
5;FE513;Gold Fingers s.n.c.;Gold Finge;1;FMP;FE513;AD;FE513;AD;FE513;FE513;" ";" ";" ";" ";1;" ";EUR;1;PAIEMAVANCE;" ";EXO;" ";" ";1;" ";" ";FAB;MMP;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;1;" ";" ";2.0000000;5.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;1;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;OUFA;2016-10-14 00:00:00.000;MAMA;2025-04-08 00:00:00.000;" ";0;" ";2016-10-14 00:00:00.000;2025-04-08 12:12:38.000;0x372F5F805619804FA149E25B8CFBA64F;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;1;5;" ";0;1224
7;FL128;HDIS Pro;HDIS Pro;1;FL;FL128;AD;FL128;AD;FL128;FL128;" ";" ";000000000000903;" ";1;" ";TND;1;VIR30FM;" ";EXO;3;DDP;2;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2016-11-28 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-11-28 00:00:00.000;2025-02-20 10:47:08.000;0x670030A7AF7A51498CF5046DD230F423;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1225
13;FE514;DOMINANT SEMICONDUCTORS EUROPE GMBH;"DOMINANT ";1;EUR;FE514;AD;FE514;AD;FE514;FE514;" ";GERMANETTI;" ";" ";1;" ";EUR;1;VIR30J;" ";EXO;" ";" ";2;" ";" ";FAB;MMP;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRETR;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";0.3000000;0.0000000;0.4000000;0.2000000;0.1000000;100.000;0.000;70.000;80.000;75.000;81.500;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;2;2;1;" ";1;2;1;2;2;2;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";STD;" ";" ";476;OUFA;2016-11-30 00:00:00.000;DADH;2026-02-26 00:00:00.000;" ";0;" ";2016-11-30 00:00:00.000;2026-02-26 11:58:47.000;0xD073968BBCFA8940B2E69E114111683A;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;1226
7;FL476;Ste ART et decor DISTRIBUTION;Ste ART;1;FL;FL476;AD;FL476;AD;FL476;FL476;" ";" ";" ";" ";1;" ";TND;1;VIR60J;" ";EXO;3;EXW;2;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;2;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2016-12-23 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2016-12-23 00:00:00.000;2025-02-20 10:47:08.000;0x7BE82751B9227842A8C7A78B2FBC6488;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1227
7;FL477;STAP;STAP;1;FL;FL477;AD;FL477;AD;FL477;FL477;" ";" ";" ";" ";1;" ";TND;1;VIR60J;" ";EXO;" ";" ";1;" ";" ";DIV;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";452;OUFA;2017-01-05 00:00:00.000;IBMA;2025-02-20 00:00:00.000;" ";0;" ";2017-01-05 00:00:00.000;2025-02-20 10:47:08.000;0x40F15F034D956942B6F296D8FA43F567;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;0;" ";0;1228
8;FL479;MEDITERRANEENNE LOGISTIQUE;MEDILOG;1;FL;FL479;AD;FL479;AD;FL479;FL479;" ";" ";" ";" ";1;" ";TND;1;CHQCPT;" ";EXO;" ";" ";1;" ";" ";SER1;DIV;" ";0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0.00000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;" ";" ";FRLOC;AX1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";AD;2;" ";" ";5.0000000;1.0000000;5.0000000;1.0000000;1.0000000;0.000;0.000;0.000;0.000;0.000;0.000;0.0000000000000;1;0.0000000000000;0.000;" ";2;1;1;1;1;" ";1;2;1;1;1;1;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0;0.000;0;" ";" ";" ";" ";" ";" ";" ";" ";" ";" ";0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;" ";1753-01-01 00:00:00.000;0;0;" ";0;" ";" ";" ";" ";472;OUFA;2017-01-09 00:00:00.000;SOTR;2025-03-24 00:00:00.000;" ";0;" ";2017-01-09 00:00:00.000;2025-03-24 07:44:24.000;0x50E176250589FB48A99CE5EDDAB9C5FE;0;1;0;1753-01-01 00:00:00.000;" ";0.0000000000000;" ";" ";0;2;1;" ";0;1229
